name,pais,cod,year,list,n_cause,Diseases,sex,,all,total age 0 year,1 -4 year,5-9 year,10-14 year,15-19 year,20-24 year,25-29 year,30-34 year,35-39 year,40-44 year,45-49 year,50-54 year,55-59 year,60-64 year,65-69 year,70-74 year,75-79 year,80-84 year,85 year and above,age,unknown age,absolute-number-of-deaths-from-household-air-,,emition_co2,HFC gases,Nitrous oxide (N₂O),Methane (CH₄),"Death rates from household air pollution (per 100,000) (deaths per 100,000)","Death rates from outdoor air pollution (per 100,000) (deaths per 100,000)",Total population (Gapminder),Energy,Industry,Residential & commercial,Other sources,Land use,Agriculture,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) (micrograms per cubic meter)",Land use,Agriculture
Brazil,BRA,2070,2006,104,410,Otitis media,females,females-2006,43,1,4,1,2,1,2,5,1,2,4,0,1,4,2,1,6,1,1,4,0,0,16027,Stroke,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2007,104,410,Otitis media,females,females-2007,42,2,2,3,3,2,1,2,3,1,2,3,2,2,3,2,3,1,3,2,0,0,0,Stroke,362.92,0,412677,363212.683,0,0,189798070,51066.9854,131.2479,3040.821,0,22386.8752,267177.0909,13.77506387,,
Brazil,BRA,2070,2008,104,410,Otitis media,females,females-2008,33,1,5,2,3,1,1,0,0,3,0,0,3,2,1,0,3,1,2,5,0,0,0,Stroke,387.31,6221.8,421460,387631.236,0,0,191543237,52975.1235,134.6831,3105.396,0,4889.9353,265591.7674,13.77506387,,
Brazil,BRA,2070,2009,104,410,Otitis media,females,females-2009,37,5,2,1,0,0,0,3,0,1,0,4,5,2,2,4,2,0,5,1,0,0,0,Stroke,366.85,0,421609,367147.374,0,0,193246610,47774.0989,138.8896,3061.296,0,2066.2768,268304.3542,13.77506387,,
Brazil,BRA,2070,2010,104,410,Otitis media,females,females-2010,33,1,1,2,2,1,1,1,3,1,2,2,2,0,3,3,1,3,2,2,0,0,12193,Stroke,419.41,5753,443289,419754.156,8.86564350832,29.0837874025,194946470,58937.5979,143.0961,2939.727,0,23751.5277,279416.3401,10.96493063,,
Brazil,BRA,2070,2011,104,410,Otitis media,females,females-2011,46,7,1,2,2,2,0,3,2,3,1,0,4,2,1,2,4,3,1,6,0,0,0,Stroke,439.05,0,469456.4973,439412.943,0,0,196655014,0,0,0,0,0,279065.9415,11.47776779,,
Brazil,BRA,2070,2012,104,410,Otitis media,females,females-2012,41,5,1,1,3,2,1,1,0,3,2,2,2,3,2,0,2,2,1,8,0,0,0,Stroke,469.64,0,477076.7946,470028.726,0,0,198360943,0,0,0,0,0,279651.4747,11.21118317,,
Brazil,BRA,2070,2013,104,410,Otitis media,females,females-2013,38,3,1,0,1,5,0,1,2,2,2,2,5,0,1,3,3,2,3,2,0,0,0,Stroke,503.27,0,0,503677.118,0,0,200050487,0,0,0,0,0,276805.0566,11.4422307,,
Brazil,BRA,2070,2014,104,410,Otitis media,females,females-2014,47,4,1,4,3,0,2,1,1,2,0,3,2,4,4,5,5,1,3,2,0,0,0,Stroke,529.37,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.31754584,,
Brazil,BRA,2070,2015,104,410,Otitis media,females,females-2015,43,4,1,2,0,1,0,1,2,0,3,5,2,4,4,1,1,3,2,7,0,0,0,Stroke,522.5,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.36829449,,
Brazil,BRA,2070,1998,104,670,"Trachea, bronchus, lung cancers",females,females-1998,3963,1,2,2,4,8,7,9,33,95,146,251,321,430,544,583,556,437,289,239,0,6,31890,Stroke,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1999,104,670,"Trachea, bronchus, lung cancers",females,females-1999,4305,1,1,1,3,9,13,25,45,77,165,281,371,441,568,647,633,458,324,237,0,5,31890,Stroke,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,2000,104,670,"Trachea, bronchus, lung cancers",females,females-2000,4593,1,2,1,2,6,12,18,34,94,180,253,379,476,634,715,693,458,355,274,0,6,21676,Stroke,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2001,104,670,"Trachea, bronchus, lung cancers",females,females-2001,4758,2,1,1,3,12,10,18,30,67,190,269,434,551,640,661,699,512,331,325,0,2,0,Stroke,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2002,104,670,"Trachea, bronchus, lung cancers",females,females-2002,4918,2,1,2,5,11,10,20,39,70,224,305,430,494,650,693,681,585,349,341,0,6,0,Stroke,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2003,104,670,"Trachea, bronchus, lung cancers",females,females-2003,5398,0,0,1,2,4,13,16,32,96,209,326,470,637,701,745,732,643,417,350,0,4,0,Stroke,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2004,104,670,"Trachea, bronchus, lung cancers",females,females-2004,5757,2,1,4,1,6,8,17,27,99,201,339,490,636,752,820,847,679,436,388,0,4,0,Stroke,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2005,104,670,"Trachea, bronchus, lung cancers",females,females-2005,6072,0,1,1,2,5,11,24,41,81,205,404,547,613,748,867,842,781,468,427,0,4,17131,Stroke,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2006,104,670,"Trachea, bronchus, lung cancers",females,females-2006,6599,1,0,1,4,3,15,19,47,91,213,419,653,705,826,922,882,794,544,457,0,3,16027,Stroke,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2007,104,670,"Trachea, bronchus, lung cancers",females,females-2007,7044,1,0,2,0,7,10,32,38,98,215,425,621,763,934,977,992,862,572,494,0,1,0,Stroke,362.92,0,412677,363212.683,0,0,189798070,51066.9854,131.2479,3040.821,0,22386.8752,267177.0909,13.77506387,,
Brazil,BRA,2070,2008,104,670,"Trachea, bronchus, lung cancers",females,females-2008,7472,1,1,4,1,13,7,21,34,95,208,461,626,823,1001,1088,1011,917,639,517,0,4,0,Stroke,387.31,6221.8,421460,387631.236,0,0,191543237,52975.1235,134.6831,3105.396,0,4889.9353,265591.7674,13.77506387,,
Brazil,BRA,2070,2009,104,670,"Trachea, bronchus, lung cancers",females,females-2009,7775,0,0,2,2,9,10,17,53,93,191,487,721,849,940,1074,1134,947,699,544,0,3,0,Stroke,366.85,0,421609,367147.374,0,0,193246610,47774.0989,138.8896,3061.296,0,2066.2768,268304.3542,13.77506387,,
Brazil,BRA,2070,2010,104,670,"Trachea, bronchus, lung cancers",females,females-2010,8190,1,3,2,6,4,17,15,39,68,208,407,771,942,1047,1210,1106,955,755,633,0,1,12193,Stroke,419.41,5753,443289,419754.156,8.86564350832,29.0837874025,194946470,58937.5979,143.0961,2939.727,0,23751.5277,279416.3401,10.96493063,,
Brazil,BRA,2070,2011,104,670,"Trachea, bronchus, lung cancers",females,females-2011,8726,1,3,3,4,6,11,15,46,87,220,441,812,1080,1093,1198,1245,1042,777,640,0,2,0,Stroke,439.05,0,469456.4973,439412.943,0,0,196655014,0,0,0,0,0,279065.9415,11.47776779,,
Brazil,BRA,2070,2012,104,670,"Trachea, bronchus, lung cancers",females,females-2012,9225,1,2,1,1,12,11,24,48,89,202,453,789,1082,1279,1233,1306,1117,890,685,0,0,0,Stroke,469.64,0,477076.7946,470028.726,0,0,198360943,0,0,0,0,0,279651.4747,11.21118317,,
Brazil,BRA,2070,2013,104,670,"Trachea, bronchus, lung cancers",females,females-2013,9675,2,1,1,0,12,7,21,44,83,206,434,866,1186,1306,1393,1327,1136,852,795,0,3,0,Stroke,503.27,0,0,503677.118,0,0,200050487,0,0,0,0,0,276805.0566,11.4422307,,
Brazil,BRA,2070,2014,104,670,"Trachea, bronchus, lung cancers",females,females-2014,10299,0,2,1,6,8,12,28,67,100,169,459,851,1257,1393,1495,1387,1289,940,834,0,1,0,Stroke,529.37,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.31754584,,
Brazil,BRA,2070,2015,104,670,"Trachea, bronchus, lung cancers",females,females-2015,10978,3,1,1,2,8,10,21,56,82,181,444,892,1313,1569,1564,1521,1357,984,969,0,0,0,Stroke,522.5,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.36829449,,
Brazil,BRA,2070,1998,104,1120,Chronic obstructive pulmonary disease,females,females-1998,11866,16,14,2,7,12,21,17,28,63,120,201,359,621,1031,1446,1727,1903,1923,2320,0,35,31890,Stroke,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1999,104,1120,Chronic obstructive pulmonary disease,females,females-1999,11617,18,10,3,4,15,16,21,33,55,113,222,354,607,982,1341,1789,1861,1860,2292,0,21,31890,Stroke,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,2000,104,1120,Chronic obstructive pulmonary disease,females,females-2000,11612,12,17,2,3,9,3,25,27,66,128,208,364,569,946,1369,1774,1859,1780,2438,0,13,21676,Stroke,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2001,104,1120,Chronic obstructive pulmonary disease,females,females-2001,11916,7,9,6,4,11,9,29,35,48,112,226,375,622,960,1343,1809,1879,1845,2584,0,3,0,Stroke,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2002,104,1120,Chronic obstructive pulmonary disease,females,females-2002,12448,12,17,3,4,6,13,19,31,47,113,208,372,608,936,1364,1924,2074,1976,2715,0,6,0,Stroke,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2003,104,1120,Chronic obstructive pulmonary disease,females,females-2003,12787,14,9,3,3,5,14,12,35,46,101,247,368,600,976,1435,1914,2153,1945,2902,0,5,0,Stroke,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2004,104,1120,Chronic obstructive pulmonary disease,females,females-2004,13913,14,5,3,8,12,7,15,33,61,120,240,391,659,1036,1544,2023,2391,2235,3106,0,10,0,Stroke,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2005,104,1120,Chronic obstructive pulmonary disease,females,females-2005,13028,6,9,0,4,9,8,15,21,38,107,219,348,616,915,1478,1905,2161,2114,3049,0,6,17131,Stroke,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2006,104,1120,Chronic obstructive pulmonary disease,females,females-2006,14045,7,8,3,5,10,16,15,20,48,128,250,430,649,992,1565,1982,2354,2262,3291,0,10,16027,Stroke,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2007,104,1120,Chronic obstructive pulmonary disease,females,females-2007,14088,11,10,5,3,8,7,6,34,46,106,238,446,675,1000,1502,1971,2389,2259,3367,0,5,0,Stroke,362.92,0,412677,363212.683,0,0,189798070,51066.9854,131.2479,3040.821,0,22386.8752,267177.0909,13.77506387,,
Brazil,BRA,2070,2008,104,1120,Chronic obstructive pulmonary disease,females,females-2008,13950,9,3,6,0,4,17,16,27,41,124,246,416,665,1014,1528,2020,2299,2226,3286,0,3,0,Stroke,387.31,6221.8,421460,387631.236,0,0,191543237,52975.1235,134.6831,3105.396,0,4889.9353,265591.7674,13.77506387,,
Brazil,BRA,2070,2009,104,1120,Chronic obstructive pulmonary disease,females,females-2009,14434,9,7,3,3,6,10,17,24,44,113,242,508,708,1003,1432,2164,2432,2308,3398,0,3,0,Stroke,366.85,0,421609,367147.374,0,0,193246610,47774.0989,138.8896,3061.296,0,2066.2768,268304.3542,13.77506387,,
Brazil,BRA,2070,2010,104,1120,Chronic obstructive pulmonary disease,females,females-2010,15318,4,10,1,6,7,3,15,22,45,110,245,462,719,1099,1527,2153,2446,2569,3871,0,4,12193,Stroke,419.41,5753,443289,419754.156,8.86564350832,29.0837874025,194946470,58937.5979,143.0961,2939.727,0,23751.5277,279416.3401,10.96493063,,
Brazil,BRA,2070,2011,104,1120,Chronic obstructive pulmonary disease,females,females-2011,16830,10,9,2,3,9,6,10,27,42,101,225,501,830,1240,1731,2311,2692,2897,4181,0,3,0,Stroke,439.05,0,469456.4973,439412.943,0,0,196655014,0,0,0,0,0,279065.9415,11.47776779,,
Brazil,BRA,2070,2012,104,1120,Chronic obstructive pulmonary disease,females,females-2012,16230,5,10,1,4,3,6,16,28,47,119,231,497,766,1100,1652,2156,2681,2825,4081,0,2,0,Stroke,469.64,0,477076.7946,470028.726,0,0,198360943,0,0,0,0,0,279651.4747,11.21118317,,
Brazil,BRA,2070,2013,104,1120,Chronic obstructive pulmonary disease,females,females-2013,17381,5,6,3,6,5,13,16,19,44,100,217,489,862,1280,1770,2374,2852,2974,4341,0,5,0,Stroke,503.27,0,0,503677.118,0,0,200050487,0,0,0,0,0,276805.0566,11.4422307,,
Brazil,BRA,2070,2014,104,1120,Chronic obstructive pulmonary disease,females,females-2014,17102,6,6,4,6,7,8,12,32,38,79,226,501,806,1231,1659,2268,2792,2910,4510,0,1,0,Stroke,529.37,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.31754584,,
Brazil,BRA,2070,2015,104,1120,Chronic obstructive pulmonary disease,females,females-2015,18860,3,3,1,3,4,9,9,15,41,108,230,492,899,1297,1806,2511,3114,3211,5102,0,2,0,Stroke,522.5,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.36829449,,
Brazil,BRA,2070,1998,104,1130,Asthma,females,females-1998,1626,36,90,6,21,16,20,26,45,72,78,101,92,124,150,157,158,150,141,140,0,3,31890,Stroke,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1999,104,1130,Asthma,females,females-1999,1676,31,87,12,14,21,30,25,54,45,91,94,106,124,121,170,179,153,148,163,0,8,31890,Stroke,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,2000,104,1130,Asthma,females,females-2000,1537,29,86,18,15,17,22,34,35,44,73,78,106,87,128,155,176,162,131,140,0,1,21676,Stroke,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2001,104,1130,Asthma,females,females-2001,1536,41,74,16,13,12,21,29,30,54,71,97,96,116,119,162,176,145,118,146,0,0,0,Stroke,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2002,104,1130,Asthma,females,females-2002,1494,37,76,12,7,21,16,22,39,53,73,75,90,117,117,139,155,167,134,143,0,1,0,Stroke,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2003,104,1130,Asthma,females,females-2003,1499,30,74,8,14,17,15,26,34,60,65,88,103,100,106,141,158,175,125,158,0,2,0,Stroke,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2004,104,1130,Asthma,females,females-2004,1596,27,57,9,8,15,23,23,37,41,53,94,119,114,151,137,158,175,154,200,0,1,0,Stroke,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2005,104,1130,Asthma,females,females-2005,1590,27,68,15,14,18,20,33,30,45,79,73,98,120,125,138,157,173,144,212,0,1,17131,Stroke,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2006,104,1130,Asthma,females,females-2006,1915,26,62,16,13,13,14,47,39,63,77,121,106,141,145,183,186,175,210,278,0,0,16027,Stroke,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2007,104,1130,Asthma,females,females-2007,1747,22,54,13,12,15,24,30,29,45,87,95,99,81,140,150,184,219,182,264,0,2,0,Stroke,362.92,0,412677,363212.683,0,0,189798070,51066.9854,131.2479,3040.821,0,22386.8752,267177.0909,13.77506387,,
Brazil,BRA,2070,2008,104,1130,Asthma,females,females-2008,1661,16,35,14,9,9,28,24,23,45,71,101,113,93,114,141,197,174,191,261,0,2,0,Stroke,387.31,6221.8,421460,387631.236,0,0,191543237,52975.1235,134.6831,3105.396,0,4889.9353,265591.7674,13.77506387,,
Brazil,BRA,2070,2009,104,1130,Asthma,females,females-2009,1630,21,41,16,9,8,19,26,28,47,63,84,96,98,140,139,161,152,205,276,0,1,0,Stroke,366.85,0,421609,367147.374,0,0,193246610,47774.0989,138.8896,3061.296,0,2066.2768,268304.3542,13.77506387,,
Brazil,BRA,2070,2010,104,1130,Asthma,females,females-2010,1629,12,38,15,17,17,17,29,40,46,47,114,84,87,121,133,151,188,186,287,0,0,12193,Stroke,419.41,5753,443289,419754.156,8.86564350832,29.0837874025,194946470,58937.5979,143.0961,2939.727,0,23751.5277,279416.3401,10.96493063,,
Brazil,BRA,2070,2011,104,1130,Asthma,females,females-2011,1544,8,26,11,10,10,15,20,18,43,74,61,79,85,113,127,140,190,199,314,0,1,0,Stroke,439.05,0,469456.4973,439412.943,0,0,196655014,0,0,0,0,0,279065.9415,11.47776779,,
Brazil,BRA,2070,2012,104,1130,Asthma,females,females-2012,1465,12,31,11,17,12,16,15,42,33,49,67,77,88,110,117,130,149,183,305,0,1,0,Stroke,469.64,0,477076.7946,470028.726,0,0,198360943,0,0,0,0,0,279651.4747,11.21118317,,
Brazil,BRA,2070,2013,104,1130,Asthma,females,females-2013,1552,12,26,12,14,14,15,26,34,46,61,83,79,82,97,110,112,188,175,365,0,1,0,Stroke,503.27,0,0,503677.118,0,0,200050487,0,0,0,0,0,276805.0566,11.4422307,,
Brazil,BRA,2070,2014,104,1130,Asthma,females,females-2014,1387,11,24,9,7,8,19,20,27,45,29,72,74,84,103,94,143,159,165,294,0,0,0,Stroke,529.37,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.31754584,,
Brazil,BRA,2070,2015,104,1130,Asthma,females,females-2015,1446,6,30,11,7,18,20,15,29,45,44,46,71,87,99,92,142,163,177,344,0,0,0,Stroke,522.5,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.36829449,,
Brazil,BRA,2070,1998,104,1530,Fires,females,females-1998,522,15,60,27,18,32,46,31,39,36,24,28,24,19,14,23,21,17,18,21,0,9,31890,Stroke,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1999,104,1530,Fires,females,females-1999,413,24,62,27,9,23,17,15,27,27,19,22,16,16,7,12,29,25,20,11,0,5,31890,Stroke,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,2000,104,1530,Fires,females,females-2000,361,25,58,26,5,13,13,17,14,17,20,14,15,18,20,20,14,10,15,20,0,7,21676,Stroke,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2001,104,1530,Fires,females,females-2001,370,23,43,20,10,17,17,19,11,27,22,25,12,14,9,10,18,24,20,26,0,3,0,Stroke,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2002,104,1530,Fires,females,females-2002,421,19,48,24,5,12,23,23,17,27,14,30,18,14,12,19,15,27,23,35,0,16,0,Stroke,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2003,104,1530,Fires,females,females-2003,364,17,48,16,5,12,8,22,16,16,14,20,15,17,13,20,28,24,17,22,0,14,0,Stroke,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2004,104,1530,Fires,females,females-2004,324,16,39,16,9,10,6,14,13,20,19,19,21,10,15,12,14,25,23,16,0,7,0,Stroke,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2005,104,1530,Fires,females,females-2005,299,14,32,26,7,7,7,12,13,14,15,12,18,15,12,12,25,18,11,25,0,4,17131,Stroke,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2006,104,1530,Fires,females,females-2006,311,10,29,21,14,9,8,9,18,11,16,21,15,13,15,20,16,22,18,23,0,3,16027,Stroke,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
Brazil,BRA,2070,2007,104,1530,Fires,females,females-2007,306,8,29,21,3,9,14,18,15,9,21,13,19,18,14,14,16,20,14,28,0,3,0,Stroke,362.92,0,412677,363212.683,0,0,189798070,51066.9854,131.2479,3040.821,0,22386.8752,267177.0909,13.77506387,,
Brazil,BRA,2070,2008,104,1530,Fires,females,females-2008,312,12,33,13,4,10,15,16,12,22,26,12,20,21,17,12,15,16,9,19,0,8,0,Stroke,387.31,6221.8,421460,387631.236,0,0,191543237,52975.1235,134.6831,3105.396,0,4889.9353,265591.7674,13.77506387,,
Brazil,BRA,2070,2009,104,1530,Fires,females,females-2009,268,10,24,17,7,10,10,13,16,12,11,17,14,8,10,14,16,16,24,16,0,3,0,Stroke,366.85,0,421609,367147.374,0,0,193246610,47774.0989,138.8896,3061.296,0,2066.2768,268304.3542,13.77506387,,
Brazil,BRA,2070,2010,104,1530,Fires,females,females-2010,305,3,23,27,12,5,11,15,17,14,21,18,18,13,20,12,16,19,16,17,0,8,12193,Stroke,419.41,5753,443289,419754.156,8.86564350832,29.0837874025,194946470,58937.5979,143.0961,2939.727,0,23751.5277,279416.3401,10.96493063,,
Brazil,BRA,2070,2011,104,1530,Fires,females,females-2011,377,10,19,17,10,13,15,23,15,16,22,32,20,27,26,26,14,18,20,24,0,10,0,Stroke,439.05,0,469456.4973,439412.943,0,0,196655014,0,0,0,0,0,279065.9415,11.47776779,,
Brazil,BRA,2070,2012,104,1530,Fires,females,females-2012,323,8,26,11,7,12,15,15,19,9,24,20,15,23,17,20,15,24,12,26,0,5,0,Stroke,469.64,0,477076.7946,470028.726,0,0,198360943,0,0,0,0,0,279651.4747,11.21118317,,
Brazil,BRA,2070,2013,104,1530,Fires,females,females-2013,429,6,21,15,4,59,62,31,26,13,15,17,24,30,16,18,12,19,17,17,0,7,0,Stroke,503.27,0,0,503677.118,0,0,200050487,0,0,0,0,0,276805.0566,11.4422307,,
Brazil,BRA,2070,2014,104,1530,Fires,females,females-2014,334,4,24,13,11,9,14,21,25,15,19,22,23,18,12,19,13,26,9,33,0,4,0,Stroke,529.37,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.31754584,,
Brazil,BRA,2070,2015,104,1530,Fires,females,females-2015,343,1,17,13,8,11,13,17,18,21,22,19,29,21,13,15,26,23,20,29,0,7,0,Stroke,522.5,0,0,503677.118,0,0,200050487,0,0,0,0,0,279121.78,11.36829449,,
Brazil,BRA,2070,1998,104,1542,Natural disasters,females,females-1998,38,0,3,6,7,4,5,3,3,2,0,0,1,1,2,0,0,0,0,0,0,1,31890,Stroke,312.03,0,376882,312289.054,0,0,169409713,29412.5517,93.3049,2274.3634,0,16397.1823,220119.4579,15.40530411,,
Brazil,BRA,2070,1999,104,1542,Natural disasters,females,females-1999,22,1,3,0,0,3,2,2,3,0,3,0,0,0,5,0,0,0,0,0,0,0,31890,Stroke,319.91,0,361634,320173.104,0,0,171936271,32431.2911,94.8782,2317.3924,0,12434.3178,221649.8861,15.40530411,,
Brazil,BRA,2070,2000,104,1542,Natural disasters,females,females-2000,34,2,2,0,2,6,3,4,1,3,3,1,3,1,1,1,1,0,0,0,0,0,21676,Stroke,327.72,4119.1,343027,327983.814,23.7859838021,50.984225441300005,174425387,36886.458,103.7448,2324.616,0,1860.5373,225590.1463,16.16227859,,
Brazil,BRA,2070,2001,104,1542,Natural disasters,females,females-2001,41,1,2,4,2,5,5,4,4,2,1,2,2,0,1,2,0,1,2,1,0,0,0,Stroke,337.16,0,367626,337433.673,0,0,176877135,36188.1935,105.4754,2401.854,0,1890.5891,233435.1263,16.16227859,,
Brazil,BRA,2070,2002,104,1542,Natural disasters,females,females-2002,64,0,2,6,7,5,7,8,2,10,3,3,1,5,1,2,0,1,0,0,0,1,0,Stroke,332,0,388268,332266.87,0,0,179289227,38313.7669,110.1944,2658.831,0,4421.2398,246204.6235,16.16227859,,
Brazil,BRA,2070,2003,104,1542,Natural disasters,females,females-2003,71,0,12,9,10,8,3,3,5,4,0,6,1,4,2,1,2,0,1,0,0,0,0,Stroke,321.36,0,419110,321621.569,0,0,181633074,43409.5683,118.8938,2795.394,0,4999.1506,256914.7566,16.16227859,,
Brazil,BRA,2070,2004,104,1542,Natural disasters,females,females-2004,26,0,1,1,4,4,4,1,1,2,1,1,1,1,0,0,1,1,0,2,0,0,0,Stroke,337.55,0,459552,337826.042,0,0,183873377,48704.2067,124.4244,2862.174,0,6940.8578,269568.457,16.16227859,,
Brazil,BRA,2070,2005,104,1542,Natural disasters,females,females-2005,23,1,2,2,2,2,2,1,1,1,4,0,2,2,1,0,0,0,0,0,0,0,17131,Stroke,347.02,5622.1,492336,347308.904,15.350583351900001,39.3474579543,185986964,49826.6492,122.0633,2919.168,0,14811.426,274023.5315,13.77506387,,
Brazil,BRA,2070,2006,104,1542,Natural disasters,females,females-2006,50,0,1,7,3,6,5,3,5,1,5,3,2,3,2,3,0,1,0,0,0,0,16027,Stroke,347.38,0,407314,347668.27,13.7866050227,36.9973771208,187958211,49371.3335,128.3791,2977.023,0,6005.056,269253.9759,13.77506387,,
